Grupo,Familia,Genero,Nombre_cientifico_del_taxon,Categoria_taxonomica,Endemismo_para_Colombia,Nativa_para_Colombia,Estado_de_amenaza,Distribucion,Especimen_representativo,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Angiospermas,Urticaceae,Coussapoa,Coussapoa villosa Poepp. & Endl.,especie,0,1,Preocupación menor,Si,"Marín, César 6300 (HJBB)",BestMatch,9.42329,Exact,0,Coussapoa villosa Poepp. & Endl.,Coussapoa villosa Poepp. & Endl.,Coussapoa villosa,Z2QK,Coussapoa villosa Poepp. & Endl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Cecropioideae|Coussapoa|Coussapoa villosa,
Angiospermas,Urticaceae,Parietaria,Parietaria debilis G. Forst.,especie,0,1,No evaluada,Si,"Rodríguez, Ángela 2727 (HJBB)",BestMatch,9.42329,Exact,0,Parietaria debilis G. Forst.,Parietaria debilis G.Forst.,Parietaria debilis,763LG,Parietaria debilis G.Forst.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Parietariinae|Parietaria|Parietaria debilis,
Angiospermas,Urticaceae,Parietaria,Parietaria micrantha Ledeb.,especie,0,1,No evaluada,Nativa,"Orejuela, A. 1167 (B) 2015",BestMatch,9.42329,Exact,0,Parietaria micrantha Ledeb.,Parietaria micrantha Ledeb.,Parietaria micrantha,4DMBS,Parietaria micrantha Ledeb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Parietariinae|Parietaria|Parietaria micrantha,
Angiospermas,Urticaceae,Phenax,Phenax rugosus (Poir.) Wedd.,especie,0,1,No evaluada,Nativa,"Solano, F. 22 (COL) 1962",BestMatch,9.42329,Exact,0,Phenax rugosus (Poir.) Wedd.,Phenax rugosus (Poir.) Wedd.,Phenax rugosus,4G2RR,Phenax rugosus (Poir.) Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Phenacinae|Phenax|Phenax rugosus,
Angiospermas,Urticaceae,Pilea,Pilea alsinifolia Wedd.,especie,0,1,No evaluada,Nativa,"Fajardo-G., F. 3470 (JBB) 2017",BestMatch,9.42329,Exact,0,Pilea alsinifolia Wedd.,Pilea alsinifolia Wedd.,Pilea alsinifolia,4HSJJ,Pilea alsinifolia Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea alsinifolia,
Angiospermas,Urticaceae,Pilea,Pilea cadierei Gagnep. & Guillaumin,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42329,Exact,0,Pilea cadierei Gagnep. & Guillaumin,Pilea cadierei Gagnep. & Guillaumin,Pilea cadierei,4HSLR,Pilea cadierei Gagnep. & Guillaumin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea cadierei,
Angiospermas,Urticaceae,Pilea,Pilea dauciodora Wedd.,especie,0,1,No evaluada,Nativa,"Hawkes, J.G. 71 (COL) 1948",BestMatch,9.42260,Exact,0,Pilea dauciodora Wedd.,Pilea dauciodora Wedd.,Pilea dauciodora,wfo-0000473409-2025-06,Pilea dauciodora Wedd.,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Rosales|Urticaceae|Pilea|Pilea dauciodora,
Angiospermas,Urticaceae,Pilea,Pilea fallax Wedd.,especie,0,1,No evaluada,Nativa,"Franco-R., P. 6188 (COL) 1999",BestMatch,9.42329,Exact,0,Pilea fallax Wedd.,Pilea fallax Wedd.,Pilea fallax,4HSQS,Pilea fallax Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea fallax,
Angiospermas,Urticaceae,Pilea,Pilea goudotiana Wedd.,especie,0,1,No evaluada,Nativa,"Barclay, A. 3324 (FMB) 1972",BestMatch,9.42329,Exact,0,Pilea goudotiana Wedd.,Pilea goudotiana Wedd.,Pilea goudotiana,4HSS6,Pilea goudotiana Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea goudotiana,
Angiospermas,Urticaceae,Pilea,Pilea lindeniana Wedd.,especie,0,1,No evaluada,Nativa,"Solano, F. 7 (COL) 1962",BestMatch,9.42329,Exact,0,Pilea lindeniana Wedd.,Pilea lindeniana Wedd.,Pilea lindeniana,4HSVG,Pilea lindeniana Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea lindeniana,
Angiospermas,Urticaceae,Pilea,Pilea melastomoides (Poir.) Wedd.,especie,0,0,No evaluada,No Nativa,Anónimo s.n. (BOG),BestMatch,9.42329,Exact,0,Pilea melastomoides (Poir.) Wedd.,Pilea melastomoides (Poir.) Wedd.,Pilea melastomoides,4HSWZ,Pilea melastomoides (Poir.) Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea melastomoides,
Angiospermas,Urticaceae,Pilea,Pilea microphylla (L.) Liebm.,especie,0,1,Preocupación menor,Nativa,"Galvis, M. 2355 (COL) 2002",BestMatch,9.42329,Exact,0,Pilea microphylla (L.) Liebm.,Pilea microphylla (L.) Liebm.,Pilea microphylla,6VKFY,Pilea microphylla (L.) Liebm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea microphylla,
Angiospermas,Urticaceae,Pilea,Pilea ovalis Griseb.,especie,0,1,No evaluada,Nativa,"Huertas, G., & Camargo-G., L. A. (1976)",BestMatch,9.42329,Exact,0,Pilea ovalis Griseb.,Pilea ovalis Griseb.,Pilea ovalis,4HSZD,Pilea ovalis Griseb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea ovalis,
Angiospermas,Urticaceae,Pilea,Pilea parietaria (L.) Blume,especie,0,1,No evaluada,Nativa,"Silva-Mojica, H. 426 (COL) 1949",BestMatch,9.42329,Exact,0,Pilea parietaria (L.) Blume,Pilea parietaria (L.) Blume,Pilea parietaria,4HSZT,Pilea parietaria (L.) Blume,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea parietaria,
Angiospermas,Urticaceae,Pilea,Pilea pubescens Liebm.,especie,0,1,No evaluada,Nativa,"Hawkes, J.G. 82 (COL) 1948",BestMatch,9.42329,Exact,0,Pilea pubescens Liebm.,Pilea pubescens Liebm.,Pilea pubescens,4HT3N,Pilea pubescens Liebm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea pubescens,
Angiospermas,Urticaceae,Pilea,Pilea smithii Killip,especie,0,1,No evaluada,Nativa,"Solano, F. 9 (COL) 1962",BestMatch,9.42295,Exact,0,Pilea smithii Killip,Pilea smithii Killip,Pilea smithii,9Y9GG,Pilea purulensis Donn.Sm.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Myriocarpinae|Pilea|Pilea purulensis,
Angiospermas,Urticaceae,Soleirolia,Soleirolia soleirolii (Req.) Dandy,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 935A (JBB) 2015",BestMatch,9.42329,Exact,0,Soleirolia soleirolii (Req.) Dandy,Soleirolia soleirolii (Req.) Dandy,Soleirolia soleirolii,4Y5GK,Soleirolia soleirolii (Req.) Dandy,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Parietariinae|Soleirolia|Soleirolia soleirolii,
Angiospermas,Urticaceae,Urera,Urera simplex Wedd.,especie,0,1,No evaluada,Nativa,"Triana, J.J. 1879 (COL) 1856",BestMatch,9.42329,Exact,0,Urera simplex Wedd.,Urera simplex Wedd.,Urera simplex,7DSRX,Urera simplex Wedd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urera|Urera simplex,
Angiospermas,Urticaceae,Urtica,Urtica dioica L.,especie,0,0,No evaluada,No Nativa,"Cabrera, Diego 5173 (JBB) 2018",BestMatch,9.42329,Exact,0,Urtica dioica L.,Urtica dioica L.,Urtica dioica,7F2CH,Urtica dioica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urtica|Urtica dioica,
Angiospermas,Urticaceae,Urtica,Urtica leptophylla Kunth,especie,0,1,No evaluada,Nativa,"Morales, Gustavo 3211 (JBB) 2012",BestMatch,9.42329,Exact,0,Urtica leptophylla Kunth,Urtica leptophylla Kunth,Urtica leptophylla,7F28P,Urtica leptophylla Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urtica|Urtica leptophylla,
Angiospermas,Urticaceae,Urtica,Urtica urens L.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 318 (JBB) 2016",BestMatch,9.42329,Exact,0,Urtica urens L.,Urtica urens L.,Urtica urens,7F3LX,Urtica urens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Urtica|Urtica urens,
Angiospermas,Verbenaceae,Aloysia,Aloysia citriodora Palau,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1823 (JBB) 2017",BestMatch,9.42226,Exact,0,Aloysia citriodora Palau,Aloysia citriodora Paláu,Aloysia citriodora,508619,Aloysia citrodora Paláu,true,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Verbenaceae|Aloysia|Aloysia citrodora,
Angiospermas,Verbenaceae,Citharexylum,Citharexylum bullatum Moldenke,especie,0,1,No evaluada,Nativa,"Téllez, G. 680 (FMB) 2003",BestMatch,9.42295,Exact,0,Citharexylum bullatum Moldenke,Citharexylum bullatum Moldenke,Citharexylum bullatum,99MBV,Citharexylum montanum Moldenke,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum montanum,
Angiospermas,Verbenaceae,Citharexylum,Citharexylum dryanderae Moldenke,especie,0,1,No evaluada,Nativa,"Cuatrecasas, J. 25833 (COL)",BestMatch,9.42295,Exact,0,Citharexylum dryanderae Moldenke,Citharexylum dryanderae Moldenke,Citharexylum dryanderae,99MCH,Citharexylum poeppigii var. poeppigii,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum poeppigii|Citharexylum poeppigii poeppigii,
Angiospermas,Verbenaceae,Citharexylum,Citharexylum montanum Moldenke,especie,0,1,No evaluada,Nativa,"Castañeda-G., S.L. 463 (JBB) 2015",BestMatch,9.42329,Exact,0,Citharexylum montanum Moldenke,Citharexylum montanum Moldenke,Citharexylum montanum,99MFJ,Citharexylum montanum Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum montanum,
Angiospermas,Verbenaceae,Citharexylum,Citharexylum subflavescens S.F.Blake,especie,0,1,No evaluada,Nativa,"Hoyos-R., M.A. 5 (COL) 2003",BestMatch,9.42329,Exact,0,Citharexylum subflavescens S.F.Blake,Citharexylum subflavescens S.F.Blake,Citharexylum subflavescens,99MGS,Citharexylum subflavescens S.F.Blake,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum subflavescens,
Angiospermas,Verbenaceae,Citharexylum,Citharexylum sulcatum Moldenke,especie,0,1,No evaluada,Nativa,"Orejuela, A. 1186 (B) 2015",BestMatch,9.42295,Exact,0,Citharexylum sulcatum Moldenke,Citharexylum sulcatum Moldenke,Citharexylum sulcatum,99MGX,Citharexylum reticulatum Kunth,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Citharexylum|Citharexylum reticulatum,
Angiospermas,Verbenaceae,Duranta,Duranta erecta L.,especie,0,1,Preocupación menor,Nativa,"Rodríguez, Á. 2174 (JBB) 2018",BestMatch,9.42329,Exact,0,Duranta erecta L.,Duranta erecta L.,Duranta erecta,99JHK,Duranta erecta L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta erecta,
Angiospermas,Verbenaceae,Duranta,Duranta mandonii Moldenke,especie,0,1,No evaluada,Nativa,"Cuatrecasas, J. 5240 (COL) 1939",BestMatch,9.42329,Exact,0,Duranta mandonii Moldenke,Duranta mandonii Moldenke,Duranta mandonii,99N79,Duranta mandonii Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta mandonii,
Angiospermas,Verbenaceae,Duranta,Duranta mutisii L.f.,especie,0,1,Preocupación menor,Nativa,"Schneider, M. 19 (COL) 1944",BestMatch,9.42329,Exact,0,Duranta mutisii L.f.,Duranta mutisii L.f.,Duranta mutisii,383PW,Duranta mutisii L.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta mutisii,
Angiospermas,Verbenaceae,Duranta,Duranta obtusifolia Kunth,especie,0,1,No evaluada,Nativa,"Silva, H. 219 (HPUJ) 1949",BestMatch,9.42329,Exact,0,Duranta obtusifolia Kunth,Duranta obtusifolia Kunth,Duranta obtusifolia,99N7G,Duranta obtusifolia Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranta|Duranta obtusifolia,
Angiospermas,Verbenaceae,Glandularia,Glandularia × hortulanus,hibrido,0,0,No evaluada,No Nativa,"Osorio-Olarte, J., Uribe-Botero, E., & Molina-Prieto, L. F. (1998)",BestMatch,8.63708,PartialExact,0,Glandularia × hortulanus,Glandularia J.F.Gmel.,Glandularia,8VXVS,Verbena L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena,
Angiospermas,Verbenaceae,Lantana,Lantana camara L.,especie,0,1,Preocupación menor,Nativa,"Hoyos-R., M.A. 15 (COL) 2003",BestMatch,9.42329,Exact,0,Lantana camara L.,Lantana camara L.,Lantana camara,99P2F,Lantana camara L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana camara,
Angiospermas,Verbenaceae,Lantana,Lantana canescens Kunth,especie,0,1,Preocupación menor,Nativa,"Núñez, L.A. 59 (COL) 1989",BestMatch,9.42329,Exact,0,Lantana canescens Kunth,Lantana canescens Kunth,Lantana canescens,99P2G,Lantana canescens Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana canescens,
Angiospermas,Verbenaceae,Lantana,Lantana colombiana López-Pal.,especie,0,1,No evaluada,Nativa,"Fernández-Alonso, J.L. 28074 (COL) 2009",BestMatch,9.42329,Exact,0,Lantana colombiana López-Pal.,Lantana colombiana López-Pal.,Lantana colombiana,99PHY,Lantana colombiana López-Pal.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana colombiana,
Angiospermas,Verbenaceae,Lantana,Lantana fucata Lindl.,especie,0,1,Preocupación menor,Si,"Marín, César et al. 6569 (HJBB)",BestMatch,9.42329,Exact,0,Lantana fucata Lindl.,Lantana fucata Lindl.,Lantana fucata,99P2M,Lantana fucata Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana fucata,
Angiospermas,Verbenaceae,Lantana,Lantana involucrata L.,especie,0,0,No evaluada,No Nativa,Hno. Fernando Pedro s.n. (BOG),BestMatch,9.42329,Exact,0,Lantana involucrata L.,Lantana involucrata L.,Lantana involucrata,99P2T,Lantana involucrata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana involucrata,
Angiospermas,Verbenaceae,Lantana,Lantana lopez-palacii Moldenke,especie,0,1,No evaluada,Nativa,"Solano, F. 74 (COL) 1963",BestMatch,9.42329,Exact,0,Lantana lopez-palacii Moldenke,Lantana lopez-palacii Moldenke,Lantana lopez-palacii,99PL9,Lantana lopez-palacii Moldenke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana lopez-palacii,
Angiospermas,Verbenaceae,Lantana,Lantana montevidensis (Spreng.) Briq.,especie,0,0,No evaluada,No Nativa,"Osorio-Olarte, J., Uribe-Botero, E., & Molina-Prieto, L. F. (1998)",BestMatch,9.42329,Exact,0,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis,99P2Y,Lantana montevidensis (Spreng.) Briq.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana montevidensis,
Angiospermas,Verbenaceae,Lantana,Lantana rugulosa Kunth,especie,0,1,Preocupación menor,Nativa,"Yepes-Agredo, S. 3401 (COL) 1951",BestMatch,9.42329,Exact,0,Lantana rugulosa Kunth,Lantana rugulosa Kunth,Lantana rugulosa,99PNC,Lantana rugulosa Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantana|Lantana rugulosa,
Angiospermas,Verbenaceae,Lippia,Lippia alba (Mill.) Britton & P.Wilson,especie,0,1,Preocupación menor,Nativa,"NEYBER LTDA, 6 (COL) 2007",BestMatch,9.42053,Exact,0,Lippia alba (Mill.) Britton & P.Wilson,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba,3VBQX,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia alba,
Angiospermas,Verbenaceae,Lippia,Lippia dulcis Trevir.,especie,0,1,Preocupación menor,Nativa,"Giraldo-Quintero, S.E. 29 (HPUJ) 2013",BestMatch,9.42329,Exact,0,Lippia dulcis Trevir.,Lippia dulcis Trevir.,Lippia dulcis,3VBTT,Lippia dulcis Trevir.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia dulcis,
Angiospermas,Verbenaceae,Lippia,Lippia hirsuta L.f.,especie,0,1,Preocupación menor,Nativa,"Bernal-González, C.A. 916 (COL) 2001",BestMatch,9.42329,Exact,0,Lippia hirsuta L.f.,Lippia hirsuta L.f.,Lippia hirsuta,3VBVS,Lippia hirsuta L.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia hirsuta,
Angiospermas,Verbenaceae,Lippia,Lippia origanoides Kunth,especie,0,1,No evaluada,Nativa,"Fernández-Alonso, J.L. 28075 (COL) 2009",BestMatch,9.42329,Exact,0,Lippia origanoides Kunth,Lippia origanoides Kunth,Lippia origanoides,99Q37,Lippia origanoides Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia origanoides,
Angiospermas,Verbenaceae,Lippia,Lippia schlimii Turcz.,especie,0,1,No evaluada,Nativa,"Garay, H. 33 (COL) 2003",BestMatch,9.42329,Exact,0,Lippia schlimii Turcz.,Lippia schlimii Turcz.,Lippia schlimii,99Q5W,Lippia schlimii Turcz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia schlimii,
Angiospermas,Verbenaceae,Lippia,Lippia turbinata Griseb.,especie,0,0,,No,"Castañeda, Sandra Liliana 714 (HJBB)",BestMatch,9.42329,Exact,0,Lippia turbinata Griseb.,Lippia turbinata Griseb.,Lippia turbinata,99Q74,Lippia turbinata Griseb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lippia|Lippia turbinata,
Angiospermas,Verbenaceae,Verbena,Verbena hispida Ruiz & Pav.,especie,0,1,No evaluada,Nativa,"Duque-Jaramillo, J.M. 2843 (COL)",BestMatch,9.42329,Exact,0,Verbena hispida Ruiz & Pav.,Verbena hispida Ruiz & Pav.,Verbena hispida,5B2PZ,Verbena hispida Ruiz & Pav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena hispida,
Angiospermas,Verbenaceae,Verbena,Verbena hybrida Groenl. & Rumpler,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 925 (JBB) 2015",BestMatch,9.42329,Exact,0,Verbena hybrida Groenl. & Rumpler,Verbena × hybrida Groenland & Rümpler,Verbena × hybrida,5B2Q6,Verbena × hybrida Groenland & Rümpler,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena hybrida,
Angiospermas,Verbenaceae,Verbena,Verbena litoralis Kunth,especie,0,1,Preocupación menor,Nativa,"Fajardo-G., F. 3629 (JBB) 2017",BestMatch,9.42329,Exact,0,Verbena litoralis Kunth,Verbena litoralis Kunth,Verbena litoralis,99WHX,Verbena litoralis Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena litoralis,
Angiospermas,Verbenaceae,Verbena,Verbena officinalis L.,especie,0,0,No evaluada,No Nativa,"Fajardo-G., F. 3687 (JBB) 2017",BestMatch,9.42329,Exact,0,Verbena officinalis L.,Verbena officinalis L.,Verbena officinalis,99WL6,Verbena officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena officinalis,
Angiospermas,Verbenaceae,Verbena,Verbena valerianoides Kunth,especie,0,1,No evaluada,Nativa,"López-P., S. 3637 (COL)",BestMatch,9.42329,Exact,0,Verbena valerianoides Kunth,Verbena valerianoides Kunth,Verbena valerianoides,99WRT,Verbena valerianoides Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbena|Verbena valerianoides,
Angiospermas,Viburnaceae,Sambucus,Sambucus canadensis L.,especie,0,0,No evaluada,No Nativa,"Fajardo-G., F. 3605 (JBB) 2017",BestMatch,9.42329,Exact,0,Sambucus canadensis L.,Sambucus canadensis L.,Sambucus canadensis,6XHYD,Sambucus canadensis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Adoxoideae|Sambuceae|Sambucus|Sambucus canadensis,
Angiospermas,Viburnaceae,Sambucus,Sambucus nigra L.,especie,0,0,Preocupación menor,No Nativa,"Cárdenas, M. 1 (COL) 2005",BestMatch,9.42329,Exact,0,Sambucus nigra L.,Sambucus nigra L.,Sambucus nigra,79HX3,Sambucus nigra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Adoxoideae|Sambuceae|Sambucus|Sambucus nigra,
Angiospermas,Viburnaceae,Sambucus,Sambucus peruviana Kunth,especie,0,0,No evaluada,No Nativa,"Ardila-Calderón, G. (2010)",BestMatch,9.42329,Exact,0,Sambucus peruviana Kunth,Sambucus peruviana Kunth,Sambucus peruviana,6XHX9,Sambucus peruviana Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Adoxoideae|Sambuceae|Sambucus|Sambucus peruviana,
